sentiment,message,tweetid
0,RT @KKelseyBITCHH_: Polar bears for global warming https://t.co/8JsbiG0TfP,793657949164036096
1,RT @maggieeeng: people who complain about how hot it is outside still but deny global warming https://t.co/Mqa9HK88JQ,793659333368131585
1,RT @NatGeoChannel: Join @LeoDiCaprio as he searches for answers on the issue of climate change. #BeforeTheFlood starts now! https://t.co/qcÃ¢â‚¬Â¦,793660002808438784
1,"I'm just gonna put this out there.. If you don't believe in climate change or that racism doesn't exist, just unfollow me from life.",793660453868142593
0,RT @MichaelGerrard: Our new easier-to-use website full of materials on climate change and the law https://t.co/MneypsUczM,793660550081187840
1,"RT @tarotgod: when will ppl understand that global warming, deforestation, &amp; consumption of animal products is a bigger threat to the earthÃ¢â‚¬Â¦",793661845953392641
1,RT @Amplitude350Lee: This is nuts. The 'Green Party' is endorsing a man who doesn't believe in climate change. I guess they got the 'gÃ¢â‚¬Â¦,793662953614487555
1,RT @ClimateCentral: Here's how climate change will affect sea level rise (and flood cities) as the world warms https://t.co/btLitj44uUÃ¢â‚¬Â¦,793663575210418176
1,RT @CarmenObied: #BeforeTheFlood: Watch new documentary on tackling climate change. It's all up to us. @NatGeo @LeoDiCaprioÃ¢â‚¬Â¦,793663702297743360
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793663715430150144
1,@AchmarBinSchibi @anagama #DonaldTrump and #HillaryClinton need to get the message that the answer to global warming is not nuclear winter!Ã°Å¸Ëœâ€ ,793664532036067328
0,@SouthJerzMick global warming. Look up the origin - agenda 21 - 'one common enemy.',793665497023774720
1,"RT @Salon: When China calls out Donald Trump on climate change, you know itÃ¢â‚¬â„¢s bad https://t.co/qx1Xep7k82",793665768508395520
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793666086088667136
1,RT @ZosteraR: The ocean is losing its breath Ã¢â‚¬â€œ and climate change is making it worse https://t.co/w0mzbdwYtj #oceanpessimism,793666922466402304
0,"@AQUILOGY took me a while to get to this, thanks so much. scary how 'climate change' has sort of lost its sexiness in the media meanwhile...",793668930824966148
0,RT @imcarolanne: my heart says nice weather but my brain is saying global warming https://t.co/zzObGqpmzA,793671016283115520
1,RT @Food_Tank: Plant-based protein increases food security &amp; helps mitigate climate change: https://t.co/avhaUucW6z @GoodFoodInst https://tÃ¢â‚¬Â¦,793671225071562752
0,"RT @Total_CardsMove: 'It's so warm outside because of climate change.'

HA don't be naive. We all know it's because the Cubs are in the WSÃ¢â‚¬Â¦",793672575993864196
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793674339925106688
1,RT @unisdr: Is India in the throes of a fever outbreak? Urbanisation and climate change help spread of mosquito #switch2sendai https://t.coÃ¢â‚¬Â¦,793676241672900608
0,"RT @fiscal_penalty: Despite the global warming, Alaska has had very little, if any, warming since 1977 (except Barrow), as shown below: httÃ¢â‚¬Â¦",793676934865563648
0,"RT @fiscal_penalty: Despite the global warming, Alaska has had very little, if any, warming since 1977 (except Barrow), as shown below: httÃ¢â‚¬Â¦",793676935331053568
0,"RT @fiscal_penalty: Despite the global warming, Alaska has had very little, if any, warming since 1977 (except Barrow), as shown below: httÃ¢â‚¬Â¦",793676936018956288
0,"RT @fiscal_penalty: Despite the global warming, Alaska has had very little, if any, warming since 1977 (except Barrow), as shown below: httÃ¢â‚¬Â¦",793676936165851136
1,RT @gillymac02: Whether you believe in climate change or not it's common fucking sense that we can't live without clean water and oxygen??,793678069324255232
0,"@Karoli @morgfair @OsborneInk @dailykos 
Putin got to you too Jill ! 
Trump doesn't believe in climate change at all 
Thinks it's s hoax",793678156125315072
1,RT @savbrock: It's almost 90 degrees outside on Halloween and some of y'all are still denying the legitimacy of global warming Ã°Å¸Â¤â€,793680191629381632
0,RT @weshootpeople: Leonardo DiCaprio is on a mission to fight against climate change. 'Before The Flood' [whole film] https://t.co/R1vioIiaÃ¢â‚¬Â¦,793681777453740032
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793682952597143552
1,"RT @robdromb: Toomey opposes Abortion, Gay Marriage, pro-business, anti-consumer, anti-worker, anti-poor, denies climate change.

VOTE @KatÃ¢â‚¬Â¦",793683103755542529
0,RT @KKelseyBITCHH_: Polar bears for global warming https://t.co/8JsbiG0TfP,793688347034005505
2,@amcp World Business Report crid:3t1ir7 ... Food and Rural Affairs Committee says climate change could bring heavier rain fall in ...,793691012241715200
1,"Guys, go watch National Geographic / L. DiCaprio's doc on climate change, Before the Flood. It's free so no excuses. https://t.co/sNqiOes2UL",793691146866139136
2,Clinton: Trump called climate change a Chinese hoax | Daily USA News - https://t.co/8Z0Ar80U0f https://t.co/DvTgrGEDmu,793694214450053121
1,"RT @Fusion: Imagine, if you will, a world where the media covered climate change the way it covers Hillary's emails:Ã¢â‚¬Â¦",793694595662118912
1,"RT @tarotgod: when will ppl understand that global warming, deforestation, &amp; consumption of animal products is a bigger threat to the earthÃ¢â‚¬Â¦",793694967810039808
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793695423470809090
1,"RT @Fusion: Imagine, if you will, a world where the media covered climate change the way it covers Hillary's emails:Ã¢â‚¬Â¦",793695462947561472
1,How do people argue climate change??,793695557722083328
0,RT @UN: Starts today in Marrakesh: @UNESCO conf. on indigenous knowledge &amp; climate change https://t.co/obyaU13EWRÃ¢â‚¬Â¦,793696626950934528
1,"Standing Rock, climate change, bees becoming endangered, political corruption, &amp; ppl still would rather watch the Kardashians and be sheep.Ã°Å¸â€˜ï†",793698398733946880
1,"RT @SawatdeeNetwork: Harvest the sun during drought and the rain during floods, flow with the current of climate change. https://t.co/l2JOCÃ¢â‚¬Â¦",793698936414347264
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793701660203724800
1,"RT @Salon: When China calls out Donald Trump on climate change, you know itÃ¢â‚¬â„¢s bad https://t.co/qx1Xep7k82",793702451199275008
1,Adapting to climate change a major challenge for forests https://t.co/SZkvzQfzhz,793704077414830081
0,RT @UN: Starts today in Marrakesh: @UNESCO conf. on indigenous knowledge &amp; climate change https://t.co/obyaU13EWRÃ¢â‚¬Â¦,793704572355174400
1,climate change is the greatest issue facing our generation and world.,793705254223171584
1,Fuck you guys global warming is serious as hell.,793705493931884544
2,"RT @Alex_Verbeek: Polar vortex is shifting due to climate change: extending winter 

https://t.co/MB3jpJY3Mn #climate #weatherÃ¢â‚¬Â¦",793708795402788865
2,RT @WorldfNature: The Economist explains American policy How will the candidates deal with climate change? - The Economist (blog)Ã¢â‚¬Â¦,793710639461961729
1,"RT @Hannahsierraa_: Documentary w Leonardo DiCaprio about climate change. Free to watch for a few more days, so interesting &amp; important
httÃ¢â‚¬Â¦",793711545649803264
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793714074005700608
1,"RT @reveldor85: With a government that cannot govern and faced with global warming increases of 3-4 degrees, we are way behind world's 2030Ã¢â‚¬Â¦",793714776874418176
0,"@Nanas_Ranch @CNN 
No, it is when hell freezes over - climate change!",793716617733545984
0,#climatechange - https://t.co/rR0F0xgLHD Here's how to watch Leonardo DiCaprio's climate change documentary for free online,793719179442581504
0,#climatechange - https://t.co/yl8SoXJjpm Here's how to watch Leonardo DiCaprio's climate change documentary for free online,793719401056985088
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793720316409286657
1,"RT @LKrauss1: Women's rights, and climate change. Two reasons Trump needs to lose, and hopefully Democrats gain senate majority.",793724355674988544
0,The blunt truth about the politics of climate change is that no country will want to sacrifice its economy in... https://t.co/QkmM5pUUOd,793727195332182016
1,RT @TeslaMotors: Rising temperatures put millions at risk as climate change hotspot @third_pole (world's 3rd-largest store of ice) is meltiÃ¢â‚¬Â¦,793727239225499648
1,RT @TheDailyEdge: It's not just Trump: GOP has made a pledge to corporate polluters to block action on climate change #unacceptable https:/Ã¢â‚¬Â¦,793731940759269377
0,when i was a kid i always thought all star was about global warming,793733895481020416
-1,"@WorldfNature It is complete madness to think humans can alter climate change, King Canute tried, &amp; look what happened to him. GLUG, GLUG.",793736158836617220
0,@injculbard @martinstiff pretty sure I saw an article saying that we'd get more global warming after brexit. Maybe it was on a bus?,793738281573814272
1,Overfishing could be the next problem for climate change https://t.co/FibMSv5D0P https://t.co/70waVsLZ1b,793738962632269824
2,Large amount of local knowledge on the effects of climate change on agriculture says Prof Blakeney @UWA_ITZ,793739029330038786
1,RT @edwardcmason: Another tremendous @FT piece from Martin Wolf. We need these reminders of seriousness of climate change threat &amp; urÃ¢â‚¬Â¦,793739062796484608
0,"@washingtonpost Oh for Christ's sake, why not say border walls will make climate change worse? For cryin' out loud report on REAL NEWS?",793739487276916736
2,"RT @tveitdal: Polar vortex shifting due to climate change, extending winter, study finds https://t.co/pFeqP3mhya https://t.co/tA5fDSJzfg",793739931491459072
2,"RT @tveitdal: Polar vortex shifting due to climate change, extending winter, study finds https://t.co/pFeqP3mhya https://t.co/tA5fDSJzfg",793740397449183232
1,Go Ahead : recognised by Carbon Disclosure Project for continuous improvement in tackling climate change //channels.feeddigest.com/news?id=Ã¢â‚¬Â¦,793743414705750016
1,"@madness1899 @wizardbird Proportionally, human sources climate change is enormous. Climate changing rapidly.",793744349007937536
1,"RT @YouTube: .@NatGeo teams up w/ @LeoDiCaprio to explore climate change and prevent catastrophe.

This is #BeforeTheFlood Ã¢â€ â€™Ã¢â‚¬Â¦",793746818173730816
0,RT @UN: Starts today in Marrakesh: @UNESCO conf. on indigenous knowledge &amp; climate change https://t.co/obyaU13EWRÃ¢â‚¬Â¦,793748525288947712
1,"RT @RFStew: Doug Edmeades (Prof. Rowarth's partner in EPA crime) is an 'out' climate change denier. Surprise, surprise. https://t.co/bIwLldÃ¢â‚¬Â¦",793750793174134785
1,@ScottAdamsSays Coal restrictions are via executive actions. Donald WILL undo Obama's actions. Horrible climate change. It's not Cog Diff.,793752787272294401
2,RT @SmithsonianMag: What can robot shellfish tell us about climate change's impact on marine species? https://t.co/gAcw9wbN8k,793755113898799104
2,RT @susanbnj: Top university stole millions from taxpayers by faking global warming research - https://t.co/ehzmEopm9D https://t.co/smsnblGÃ¢â‚¬Â¦,793757109523509249
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793764038509486080
0,Badham favours workers (coal jobs) over climate change (too much fossil fuels) - 'jobs save nature' or some such bÃ¢â‚¬Â¦ https://t.co/V4JeXLDO8u,793768949234081792
0,"RT @studenthumours: Dear Icebergs, Sorry to hear about global warming, Karma is a bitch, Sincerely, The Titanic.",793771684616556544
1,Ã¢â‚¬Â¢ Inhabitat: Watch Leonardo DiCaprio's riveting new climate change documentary 'Before TheÃ¢â‚¬Â¦ https://t.co/XuH1Hw8rMM,793771700580155393
1,"RT @Kloppholic: Imagine trying to convince yourself that global warming isn't real and instead a conspiracy. Wake up, before it's tÃ¢â‚¬Â¦",793772874905612289
1,"@djrothkopf Anybody who denies climate change, an existential threat to our society, is not qualified to lead at all at any social level.",793773440096280576
1,"RT @YouTube: .@NatGeo teams up w/ @LeoDiCaprio to explore climate change and prevent catastrophe.

This is #BeforeTheFlood Ã¢â€ â€™Ã¢â‚¬Â¦",793774617768763394
1,"Leonardo Dicaprio documentary on climate change is scary, we have all ruined earth Ã°Å¸â„¢Ë†",793776413212020736
1,"RT @Kloppholic: Imagine trying to convince yourself that global warming isn't real and instead a conspiracy. Wake up, before it's tÃ¢â‚¬Â¦",793776422431186944
1,Overfishing could be the next problem for climate change https://t.co/HkZf5rpPT3 via @Salon,793776637447925760
1,FT: Martin Wolf: That the US presidential campaign has unfolded without a focus on climate change is astounding https://t.co/7dc8fFPuho,793783123620335616
1,RT @FT: Martin Wolf: That the US presidential campaign has unfolded without a focus on climate change is astounding https://t.co/wlPX49VQrT,793784330069737472
1,"RT @Sacha_Saeen: Today's #Smog is a good reminder that climate change has no borders, &amp; we, as South Asians, must co-operate for ourÃ¢â‚¬Â¦",793784865854545920
1,RT @RacingXtinction: One of the easiest ways to help combat climate change is to stop eating beef #BeforeTheFlood #RacingExtinction https:/Ã¢â‚¬Â¦,793784906774118401
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793785037669928961
2,"RT @EW: .@OfficialJLD endorses Hillary Clinton, slams Donald Trump over climate change: https://t.co/aOmrlTSglj https://t.co/lWsT8ZP2ty",793785720376815616
0,RT @ShellenbergerMD: New @LeoDiCaprio climate change web site attacks nuclear power while nuclear plant closures increase CO2 emissions. htÃ¢â‚¬Â¦,793787828127698945
1,@BernieSanders says we MUST stop Dakota pipeline. @POTUS says we must 'reroute.' Who's got the better legacy on climate change? Your call!,793789680638685184
1,RT @robert_falkner: Excellent piece by @martinwolf_ on why denial is America's predominant political response to climate change. https://t.Ã¢â‚¬Â¦,793790458631745536
0,"RT @ramonbautista: Numinipis na ang yelo sa Arctic Circle, pati si Santa nangangayayat na. Nakakatakot talaga ang global warming https://t.Ã¢â‚¬Â¦",793791517693390848
1,"RT @NASA_ICE: Artist @ZariaForman flies with #IceBridge scientists over Antarctica, capturing images documenting climate change.Ã¢â‚¬Â¦",793791607405420544
2,"RT @tveitdal: Polar vortex shifting due to climate change, extending winter, study finds https://t.co/pFeqP3mhya https://t.co/tA5fDSJzfg",793792717713276928
1,RT @SEIclimate: NEW brief: Transnational #climate change impacts: An entry point to enhanced global cooperation on #adaptation?Ã¢â‚¬Â¦,793796960306073600
1,"RT @Normsmusic: Not a hoax: There are two choices to address climate change this election. One to address it the other, fuck it vote for thÃ¢â‚¬Â¦",793797763200872449
1,"RT @Kloppholic: Imagine trying to convince yourself that global warming isn't real and instead a conspiracy. Wake up, before it's tÃ¢â‚¬Â¦",793798218849083392
0,RT @drshow: Weds: Dangerous political speech &amp; how it can incite violence. Then: Where Clinton and Trump stand on climate changeÃ¢â€ â€™https://t.Ã¢â‚¬Â¦,793798371043573760
0,RT @FalonThrash: Tell me global warming doesn't exist https://t.co/bjq5k1thsb,793799117960912896
1,Before the Flood--Leonardo DiCaprio speaks to scientists &amp; world leaders about climate change https://t.co/x6Hy0p4gJf #climatechange,793799484874616836
0,New blog up about soil carbon sequestration as a climate change solution and vehicle for ecological restoration:Ã¢â‚¬Â¦ https://t.co/XP7njAFbQz,793799608325574656
1,"RT @robdromb: Toomey opposes Abortion, Gay Marriage, pro-business, anti-consumer, anti-worker, anti-poor, denies climate change.

VOTE @KatÃ¢â‚¬Â¦",793801994267860993
1,@LeoDiCaprio's passion for the environment &amp; changing climate change has always inspired me #watch #beforethefloodÃ¢â‚¬Â¦ https://t.co/hAZW9DIkM1,793804379916685312
1,$V #TreeH:Here's one effective solution to climate change: Put a price on carbon. https://t.co/S2T7O5IPBT https://t.co/HLJfx8XYkO,793805427146383360
1,"@CNN 20)Unchecked climate change &amp; a future where they may starve, lacking water and food.",793805755560267776
1,93% of all climate change studies support the claim that the earth's climate is warming at an alarming rate. 93%,793805756420141057
1,The effects of climate change are all around us if youÃ¢â‚¬â„¢re only willing to open your eyes.' https://t.co/W9prMbRFra via @CC_Yale,793812641189953536
2,"Indigenous rights are key to preserving forests, climate change study finds https://t.co/xrSUZVv53X",793813079549181952
2,"RT @guardian: Indigenous rights are key to preserving forests, climate change study finds https://t.co/kwGUXoPlOQ",793816876895834112
2,"RT @GuardianUS: Indigenous rights are key to preserving forests, climate change study finds https://t.co/v6Q1yypFqu",793816931182583809
0,"they asked what my inspiration was, I told em global warming.",793819385689505793
1,"Check out the new documentary at @NatGeo's youtube channel: Before the Flood. On climate change, with @LeoDiCaprio https://t.co/2SailYFiy4",793820660250374144
0,"Finally done with the UNCC: Introductory E-Course on climate change.
Thanks @UNITAR @uncclearn @ClimatEducate",793820915679191040
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793821055320137728
1,"RT @Kloppholic: Imagine trying to convince yourself that global warming isn't real and instead a conspiracy. Wake up, before it's tÃ¢â‚¬Â¦",793821441141698560
0,"RT @craigtimes: Jack Black calls @FLGovScott 2x about #Florida's lack of action on #climate change, can't get thru https://t.co/xpRzEHpONyÃ¢â‚¬Â¦",793822428657049600
-1,RT @WSCP1: U.S. &amp; Europe tried to get climate scientists to downplay lack of global warming over last 15 years https://t.co/AWaEHPeKJ5 #tcoÃ¢â‚¬Â¦,793822759113469953
2,"Julia Louis-Dreyfus endorses Clinton, slams Trump over climate change #Clinton #GOTVforHRC https://t.co/VD32iNf3C4",793822926596431872
0,RT @tveitdal: National GeographicÃ¢â‚¬â„¢s climate change documentary with Leonardo DiCaprio is now on YouTube https://t.co/qe9TSnjzKA https://t.cÃ¢â‚¬Â¦,793823080778870784
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793824343306473474
2,Cloudy feedback on global warming https://t.co/XV2FLoVqRo,793826153190428677
0,Kinda makes you think that the goal of enviros isn't really to fight climate change. https://t.co/nEgtePq1zh,793826832999182336
0,A. Lammel @UnivParis8 on the contribution of local knowledge to understand the global character of climate changeÃ¢â‚¬Â¦ https://t.co/yUDXTvygEW,793828483097059328
-1,good morning everyone except not those annoying orange climate change ppl,793830408655888384
-1,RT @FBRASWELL: Who is driving the climate change alarmism? Listen and find out! - Climate Change: What Do Scientists Say? https://t.co/y2CtÃ¢â‚¬Â¦,793830419632300032
2,"RT @guardianeco: Indigenous rights are key to preserving forests, climate change study finds https://t.co/h2dQfSeB1F",793831824975728640
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793835255090126848
0,"RT @PCRossetti: .@djheakin Explains that there are good solutions to #climate change, but environmentalists are blocking them. https://t.coÃ¢â‚¬Â¦",793835324829003778
1,RT @ReinaDeAfrica_: When you know this unusually warm weather in October is due to global warming and climate change but you still kindÃ¢â‚¬Â¦,793835829030424576
1,RT @ChronicKev: It's so hard to refute the facts around climate change after watching Leo's documentary.,793835867945263104
1,12 #globalgoals are directly linked to climate change. The #ParisAgreement is... https://t.co/ExW7IJ5Pvm by #ClimateReality via @c0nvey,793836926751088640
1,12 #globalgoals are directly linked to climate change. The #ParisAgreement is... https://t.co/dn9pZaGIau by #ClimateReality via @c0nvey,793837879491436544
0,@azadi_mp3 global warming has actually been calm we're still at like 12 degree weather everyday,793837918569848832
1,RT @biancapelletti: Animal agriculture is a major cause of global warming which is raising sea levels so Venice might disappear and IWANTTOÃ¢â‚¬Â¦,793838422960050177
1,The Vita Green Impact Fund is exactly the right investment vehicle for #SDGs &amp; climate change mitigation https://t.co/FgvujJdfjU,793842057655775232
1,RT @BRIABACKWOODS: it's 80 degrees in november and people wanna think global warming isn't real,793842492730900481
1,Some clear and concise info on climate change. https://t.co/0VHWlg73uD,793843931356270592
0,cold weather is my time to shine and global warming is really messing that up for me.,793843966810681344
0,@drshow @AmyAHarder @chriscmooney @surveyfunk why do we project what climate change will look like 30 years from now? Why not 1 year?,793844334898606080
0,RT @SpiKeyyy_101: Ok calm down global warming because I i just put away my shorts.,793844502956040192
1,"RT @FilmRandy: '...we face, income inequality, climate change, student debt - This moment in history is not the time for a protest vote.- BÃ¢â‚¬Â¦",793845520162848774
1,RT @ReinaDeAfrica_: When you know this unusually warm weather in October is due to global warming and climate change but you still kindÃ¢â‚¬Â¦,793848025278013440
1,RT @SNRE: Read about how Detroit's climate change activists like Prof. Tony Reames are using science to plan for a warmer city https://t.coÃ¢â‚¬Â¦,793850545261912064
1,RT @serena_bean13: 'He doesn't believe in climate change! Do you know how dumb you have to be to not believe in climate change?!',793850666871644161
0,@Grant_Hall3 member before global warming?,793853494075752449
0,RT @tveitdal: National GeographicÃ¢â‚¬â„¢s climate change documentary with Leonardo DiCaprio is now on YouTube https://t.co/qe9TSnjzKA https://t.cÃ¢â‚¬Â¦,793853609389744128
1,"I feel like ending world hunger, saving animals from extinction, solving our climate change problem, and reforming our judicial system today",793854653939195906
1,"RT @HFA: From college affordability to climate change, 'Hillary ClintonÃ¢â‚¬â„¢s values are Millennial values.' Ã¢â‚¬â€@PGSittenfeld https://t.co/egs8htÃ¢â‚¬Â¦",793858265113300993
1,RT @FT: Martin Wolf: That the US presidential campaign has unfolded without a focus on climate change is astounding https://t.co/wlPX49VQrT,793859343074594816
0,"RT @handsock_butts: Reporter: Trump, what are your thoughts on global warming?

Trump: Rearrange 'Miracles' and you get 'Car Slime' This meÃ¢â‚¬Â¦",793860460781207553
0,Clinton: I believe in science. I believe that climate change is real. (Convention speech) https://t.co/LsjgmOe0Cu,793861471620861952
-1,@Firegal_01 hate to burst your bubble but man made climate change ain't real and the environments doing just fine.,793863132628254720
1,I just joined @NatGeoChannel @21CF in combating climate change. Take action #BeforeTheFlood https://t.co/FQTRmp06h5,793863177855315969
2,Palace to study PH move on climate change deal https://t.co/7toTuoiUNk placating ramos after his blast of duterte,793863242204319745
-1,More fiddled global warming data: US has actually been cooling since the Thirties https://t.co/GhvCHV3BQH #tcot #teaparty #pjnet #nra #p2,793865689685594113
2,"RT @KeepAmerGr8: Julia Louis-Dreyfus endorses Clinton, slams Trump over climate change https://t.co/AZqPhye9Up via @EW",793866563652841473
0,There's gotta be at least a 70% correlation between who's wearing sweatpants on campus right now and who believes climate change is a myth,793866597433769988
1,RT @Dmooch97: idk how people do not believe in global warming. thats wild,793867986473979909
2,RT @angellbot: China slams Donald TrumpÃ¢â‚¬â„¢s plan to back out of climate change agreement https://t.co/w976Xy00VR,793868272823312386
0,RT @TheZachJohnson_: Mugs asked me what my motivation was I said global warming,793868955278516224
2,RT @WorldfNature: How Margaret Thatcher helped protect the world from climate change - CityMetric https://t.co/znvEB7gK4Z https://t.co/LHg1Ã¢â‚¬Â¦,793871768603754496
-1,"@PatVPeters ..........and farting is the blame for global warming, jack a$$...I don't believe in global warming...just so you know!",793873277332647936
1,"RT @RGasperWRI: Thanks, Obama...for making the U.S. more prepared to face the impacts of climate change https://t.co/xVWUfyT63C",793873375592587264
0,RT @jay_zimmer: Icebergs for global warming https://t.co/8ZYOZK4KfR,793873895430303744
1,"Keep in mind it's November and it's the Midwest. You, know, that climate change thing. The one that's not a Chinese hoax. Ã°Å¸â„¢â€ž",793875035488415744
1,RT @nichellezinck: I don't understand how people can think that climate change isn't real. You honestly have to be a special kind of stupid.,793875344331792384
1,RT @FT: Martin Wolf: That the US presidential campaign has unfolded without a focus on climate change is astoundingÃ¢â‚¬Â¦,793875715204780035
1,"RT @RFStew: Doug Edmeades (Prof. Rowarth's partner in EPA crime) is an 'out' climate change denier. Surprise, surprise. https://t.co/bIwLldÃ¢â‚¬Â¦",793876630858977280
1,RT @FT: Martin Wolf: That the US presidential campaign has unfolded without a focus on climate change is astoundingÃ¢â‚¬Â¦,793876981108576256
1,"From college affordability to climate change, 'Hillary ClintonÃ¢â‚¬â„¢s values are Millennial values.' https://t.co/snFPOoDIN4",793879420012466176
1,"It took 89 degree temperature in November and ocean reefs to die for y'all to realize global warming does,in fact, exist.",793880384266117120
1,It's the beginning of November n I'm wearing jeans n a t shirt n sweating but y'all still think global warming doesn't exist Ã°Å¸ï†Â¸Ã¢Ëœâ€¢Ã¯Â¸ï†,793881699910234112
0,"RT @Total_CardsMove: 'It's so warm outside because of climate change.'

HA don't be naive. We all know it's because the Cubs are in the WSÃ¢â‚¬Â¦",793881775189536768
1,RT @sleazy_c_peazy: #YourMCM thinks global warming was made up by China,793883606045192192
1,I just joined @NatGeoChannel @21CF in combating climate change. Take action #BeforeTheFlood https://t.co/VC5qFJMxje,793886009859645440
1,RT @NancySinatra: It's time for our leaders to stop talking about climate change &amp; working together to solve it. Agree? Add your name: httpÃ¢â‚¬Â¦,793886995370090496
1,"RT @Bobbyh214: UN poll shows most people donÃ¢â‚¬â„¢t care about fighting global warming https://t.co/TF6Fr5XNVU via @CFACT So many lies, turn peoÃ¢â‚¬Â¦",793889148474052608
1,Talk about climate change! https://t.co/H2xHYcgcJI,793890194307112960
1,RT @mariyhisss: global warming Ã°Å¸Â¤â€ https://t.co/eAQVJm1RaQ,793891418402062336
0,RT @jay_zimmer: Icebergs for global warming https://t.co/8ZYOZK4KfR,793892264485359616
2,RT @nytimes: How climate change is making the glorious colors of fall foliage last longer https://t.co/mUx6a7QXyp https://t.co/I8BudD9tiR,793892322375135232
1,So we do our own thing. We will be the generation that provides the most jobs while also being aware of the wealth gap and climate change,793892778975428608
0,@_BabyKhai In all seriousness. Them hoes adapting and it's not hard for them because of global warming Ã°Å¸ËœÂ­Ã°Å¸Ëœâ€š,793893277216931840
1,RT @thenib: If the media covered climate change the same way it covered Hillary Clinton's e-mails https://t.co/9fQYlRcq0y https://t.co/bjaFÃ¢â‚¬Â¦,793893732026384384
0,@ZanerBurr0522 'global warming is a hoax by the Chinese government',793893750510645249
1,RT @TPW_foundation: Leo DiCaprio's new film 'Before the Flood' is a sweeping look at climate change! 'Planet EÃ¢â‚¬Â¦ https://t.co/RgvRQYcn82 httÃ¢â‚¬Â¦,793894063359553538
0,RT @Vice_Is_Hip: Is climate change gay?,793894266670120960
0,RT @jay_zimmer: Icebergs for global warming https://t.co/8ZYOZK4KfR,793894819198275584
-1,RT @kcjw33: Warmist fears arise over Trump plans to cut Ã¢â‚¬Ëœclimate changeÃ¢â‚¬â„¢ research https://t.co/OyNEAaovzP #feedly,793895020260569088
1,"RT @Salon: When China calls out Donald Trump on climate change, you know itÃ¢â‚¬â„¢s bad https://t.co/qx1Xep7k82",793895938720948230
1,Former BSF grantee Dr. Doron Holland has developed a fruitful way to combat climate change. https://t.co/ekhCoAP26C,793897371436474369
1,RT @Figgy_Smalls_: I guess it's going to take 12 months of summer for people to believe in climate change,793897887587397632
1,"Effects of climate change, fourth water revolution is upon us now https://t.co/ygdqaGipc0 https://t.co/V8wnWzI5H7",793900596772364288
